Id,Label,cell_class,nt_type,primary_type,side,super_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,closnesscentrality,betweenesscentrality,modularity_class
720575940633658559,NO.9,CX,ACH,PFNa,left,central,3,27,30,12,224,236,0.305593,711.870667,1
720575940604065470,FB.1016,CX,ACH,FC1D,left,central,11,20,31,132,225,357,0.294365,394.015142,1
720575940609370466,FB.948,CX,ACH,FC1D,left,central,16,22,38,197,273,470,0.306332,161.724956,1
720575940618963694,FB.693,CX,ACH,FC3,right,central,27,29,56,250,255,505,0.319263,2183.508897,1
720575940619140262,FB.528,CX,ACH,FC3,left,central,35,34,69,291,367,658,0.310034,2843.66337,1
720575940622345933,FB.689,CX,ACH,FC1A,left,central,21,30,51,272,342,614,0.31583,1137.424956,1
720575940626102790,FB.902,CX,ACH,FC1A,left,central,22,28,50,277,248,525,0.312327,4121.086667,1
720575940626781522,NO.FB.9,CX,ACH,PFNa,left,central,3,26,29,6,325,331,0.301862,114.56429,1
720575940628708624,FB.686,CX,ACH,FC3,left,central,23,29,52,233,279,512,0.323234,7029.314906,1
720575940638070505,FB.574,CX,ACH,FC3,left,central,24,35,59,208,480,688,0.327147,2753.149584,1
720575940634772671,FB.1036,CX,unknown,FB1A,left,central,11,16,27,85,121,206,0.322463,828.430692,4
720575940612689645,FB.563,CX,GLUT,FB1E,left,central,16,49,65,127,370,497,0.308571,1985.780647,2
720575940620925899,SMP.FB.40,CX,GLUT,FB2F_c,left,central,7,33,40,52,266,318,0.302357,314.147295,0
720575940622228918,FB.879,CX,GLUT,FB3B,right,central,10,26,36,126,244,370,0.324788,822.61936,1
720575940629229586,FB.900,CX,GLUT,FB1A,left,central,11,29,40,91,206,297,0.329433,1964.994813,1
720575940630404655,FB.899,CX,GLUT,FB3B,left,central,10,31,41,108,271,379,0.328632,2574.358633,1
720575940608279747,FB.571,CX,ACH,FC3,left,central,39,23,62,303,246,549,0.31441,3696.82093,1
720575940628766780,FB.824,CX,ACH,vDeltaE,right,central,17,17,34,236,237,473,0.287722,197.205862,0
720575940658531713,FB.546,CX,ACH,vDeltaE,right,central,29,32,61,372,397,769,0.301682,986.508757,0
720575940628137222,CRE.FB.33,CX,GLUT,FB4O,right,central,7,40,47,44,308,352,0.302357,668.542315,3
720575940637354047,FB.586,CX,GLUT,FB3D,left,central,22,41,63,146,563,709,0.319968,1288.23004,3
720575940625378121,FB.724,CX,GLUT,FB7C,right,central,14,35,49,106,479,585,0.290568,375.511127,4
720575940630696399,FB.429,CX,GLUT,FB4F_a,left,central,30,54,84,251,734,985,0.309797,2094.023603,3
720575940624323475,EB.354,CX,DA,ExR2_2,left,central,11,15,26,51,55,106,0.32344,11764.675017,4
720575940625653223,EB.116,CX,DA,ExR2_1,right,central,10,14,24,21,61,82,0.313195,6961.918531,4
720575940627299483,EB.337,CX,GABA,ER3p_b,right,central,8,3,11,114,4,118,0.224598,2062.141667,4
720575940615250235,FB.1181,CX,ACH,vDeltaI_b,right,central,14,8,22,117,89,206,0.278128,660.54704,0
720575940615961739,FB.1066,CX,ACH,vDeltaI_b,right,central,21,14,35,178,126,304,0.301055,2582.823549,0
720575940618734575,FB.1231,CX,ACH,vDeltaJ,right,central,8,9,17,93,82,175,0.297214,774.21686,0
720575940622184701,FB.1049,CX,ACH,vDeltaJ,left,central,22,13,35,201,101,302,0.328578,5098.915162,0
720575940622994151,FB.1202,CX,unknown,vDeltaI_b,left,central,12,12,24,127,131,258,0.282785,487.185274,0
720575940623299772,FB.1101,CX,unknown,vDeltaI_b,right,central,18,13,31,147,124,271,0.281176,408.121314,0
720575940629703722,FB.685,CX,ACH,vDeltaE,left,central,23,22,45,305,274,579,0.292243,570.694064,0
720575940630017593,FB.1192,CX,ACH,vDeltaI_b,left,central,12,9,21,101,78,179,0.290651,253.55988,0
720575940630306095,FB.558,CX,GLUT,FB5B,left,central,7,53,60,58,529,587,0.303898,1864.633859,0
720575940630800066,FB.494,CX,unknown,FB5B,left,central,8,56,64,125,536,661,0.313923,397.840874,0
720575940634308959,FB.576,CX,unknown,FB5B,right,central,7,52,59,71,453,524,0.311319,938.080845,0
720575940649126009,FB.835,CX,ACH,vDeltaF,right,central,19,18,37,266,248,514,0.288295,378.886779,0
720575940619927322,SLP.SMP.219,CX,GLUT,FB8F_b,right,central,5,8,13,26,52,78,0.26643,11.84189,4
720575940626327046,FB.SMP.112,CX,GLUT,FB8F_b,left,central,2,6,8,12,39,51,0.262463,0.803272,4
720575940629576960,FB.1356,CX,GLUT,FS4A,left,central,6,2,8,53,10,63,0.243894,395.623249,4
720575940636996324,SMP.FB.33,CX,GLUT,FB8F_a,left,central,8,24,32,55,228,283,0.286138,154.251824,4
720575940608352451,FB.1043,CX,SER,vDeltaA_b,left,central,9,17,26,72,186,258,0.284611,491.556477,4
720575940610151130,FB.1117,CX,ACH,vDeltaA_b,right,central,6,19,25,79,193,272,0.286502,1054.355705,4
720575940611006170,FB.1085,CX,SER,vDeltaA_b,right,central,11,18,29,92,209,301,0.300207,1923.34499,4
720575940616470417,FB.1108,CX,unknown,vDeltaA_b,right,central,9,12,21,86,132,218,0.293726,958.8429,4
720575940620004590,FB.1206,CX,ACH,vDeltaA_b,left,central,6,16,22,61,137,198,0.293343,955.180247,4
720575940620228641,FB.1285,CX,unknown,vDeltaA_b,left,central,9,8,17,62,75,137,0.262633,598.84063,4
720575940623540813,FB.1155,CX,ACH,vDeltaA_b,left,central,9,18,27,72,163,235,0.291949,2488.885294,4
720575940624175653,FB.1249,CX,ACH,vDeltaA_b,left,central,7,8,15,51,116,167,0.289241,897.173556,4
720575940624364474,FB.1061,CX,unknown,vDeltaA_b,left,central,7,19,26,71,171,242,0.293981,1391.909086,4
720575940626048711,FB.1038,CX,SER,vDeltaA_b,right,central,8,18,26,59,179,238,0.295309,202.514804,4
720575940626302982,FB.987,CX,unknown,vDeltaB,left,central,14,18,32,118,220,338,0.290443,220.835106,4
720575940626666857,FB.1200,CX,unknown,vDeltaB,left,central,6,19,25,54,196,250,0.287233,298.1619,4
720575940627306124,FB.1197,CX,ACH,vDeltaA_b,left,central,9,13,22,70,93,163,0.284332,1240.833497,4
720575940629139708,FB.1282,CX,SER,vDeltaA_b,left,central,8,15,23,76,156,232,0.293428,697.115022,4
720575940629535788,FB.1001,CX,unknown,vDeltaB,left,central,13,21,34,101,236,337,0.285493,422.664076,4
720575940630844447,FB.1094,CX,SER,vDeltaA_b,right,central,6,18,24,60,206,266,0.283735,457.036728,4
720575940634376440,SLP.FB.9,CX,GLUT,FB8A,right,central,6,25,31,33,330,363,0.283695,1605.738131,4
720575940637794163,FB.1035,CX,SER,vDeltaA_b,right,central,7,17,24,54,170,224,0.284491,193.051386,4
720575940642051232,FB.1296,CX,SER,vDeltaA_b,right,central,5,13,18,53,93,146,0.281959,332.004268,4
720575940646707076,FB.679,CX,GLUT,FB3B,left,central,14,35,49,133,296,429,0.334544,2555.384617,3
720575940652733089,FB.1142,CX,unknown,vDeltaA_b,right,central,8,14,22,63,167,230,0.28145,661.861465,4
720575940606681099,FB.928,CX,ACH,FC1C,right,central,24,11,35,197,85,282,0.285413,1401.624323,1
720575940608242756,FB.1054,CX,ACH,FC1C,right,central,27,10,37,194,72,266,0.291823,597.530409,1
720575940628720079,FB.1024,CX,ACH,FC1D,right,central,16,17,33,99,140,239,0.293131,201.497369,1
720575940640257152,FB.1058,CX,ACH,FC1C,right,central,20,5,25,144,33,177,0.287518,622.369525,1
720575940618798470,NO.FB.55,CX,ACH,PFNm,right,central,2,7,9,8,35,43,0.303761,11.930754,0
720575940630050105,NO.FB.51,CX,ACH,PFNm,right,central,3,9,12,6,56,62,0.282391,76.552797,0
720575940635814512,NO.78,CX,ACH,PFNm,right,central,7,15,22,30,85,115,0.301144,5449.688784,0
720575940621616518,SMP.FB.45,CX,GLUT,FB8I,right,central,9,25,34,55,270,325,0.297607,1466.066586,4
720575940617155742,FB.569,CX,GLUT,FB5Z,left,central,13,32,45,109,624,733,0.274624,2737.785624,2
720575940625636964,FB.548,CX,GLUT,FB3D,right,central,20,40,60,167,497,664,0.324113,1210.562494,3
720575940634488939,FB.698,CX,GLUT,FB4A,left,central,13,29,42,118,289,407,0.312134,1109.60451,3
720575940607287305,NO.FB.48,CX,ACH,PFNd,left,central,9,24,33,57,423,480,0.323337,96.034865,3
720575940608312924,FB.457,CX,unknown,FB4L,right,central,32,53,85,345,509,854,0.363197,12941.556707,3
720575940611939026,PB.FB.6,CX,ACH,PFNd,left,central,15,29,44,137,820,957,0.333882,100.264383,3
720575940612892670,NO.FB.39,CX,ACH,PFNd,left,central,11,26,37,127,770,897,0.328845,81.444882,3
720575940612922339,FB.482,CX,GLUT,FB2L,right,central,16,53,69,133,418,551,0.352583,4592.276571,0
720575940612939154,NO.FB.46,CX,ACH,PFNd,right,central,10,30,40,77,482,559,0.313971,28.957343,3
720575940613214098,NO.FB.22,CX,ACH,PFNd,right,central,15,29,44,144,959,1103,0.324372,60.268899,3
720575940613674663,NO.FB.56,CX,ACH,PFNd,right,central,10,20,30,73,407,480,0.314849,27.838487,3
720575940613714430,NO.FB.24,CX,ACH,PFNd,right,central,16,28,44,133,770,903,0.326514,138.465347,3
720575940615183755,NO.FB.25,CX,ACH,PFNd,left,central,15,37,52,160,962,1122,0.338341,202.70318,3
720575940615502130,NO.FB.42,CX,ACH,PFNd,right,central,15,23,38,144,641,785,0.333498,71.04757,3
720575940615654100,NO.FB.41,CX,ACH,PFNd,left,central,15,28,43,89,427,516,0.324996,317.927555,3
720575940618997440,NO.FB.44,CX,ACH,PFNd,right,central,9,23,32,103,702,805,0.327622,48.852129,3
720575940620789697,PB.FB.8,CX,ACH,PFNd,right,central,5,24,29,51,478,529,0.32794,72.7864,3
720575940620818977,NO.FB.34,CX,ACH,PFNd,right,central,17,27,44,144,567,711,0.336264,185.842551,3
720575940621088536,NO.FB.11,CX,ACH,PFNd,left,central,17,41,58,198,1002,1200,0.337159,225.235017,3
720575940621276952,PB.FB.3,CX,ACH,PFNd,left,central,10,30,40,135,806,941,0.324113,79.228467,3
720575940621749261,PB.FB.9,CX,ACH,PFNd,left,central,8,23,31,52,302,354,0.32088,70.338725,3
720575940621764490,NO.FB.36,CX,ACH,PFNd,left,central,14,29,43,89,518,607,0.330561,68.662613,3
720575940622296573,NO.FB.27,CX,ACH,PFNd,left,central,10,21,31,73,611,684,0.31816,30.071264,3
720575940622760682,LAL.FB.5,CX,SER,FB4L,right,central,7,26,33,46,165,211,0.322874,1825.951812,3
720575940622940967,NO.FB.35,CX,ACH,PFNd,right,central,9,26,35,96,563,659,0.326356,29.121765,3
720575940622986219,PB.FB.2,CX,ACH,PFNd,left,central,17,44,61,163,926,1089,0.341937,200.114259,3
720575940624562952,NO.FB.17,CX,ACH,PFNd,right,central,19,34,53,158,927,1085,0.341418,328.030816,3
720575940625541434,PB.FB.4,CX,ACH,PFNd,left,central,12,26,38,140,870,1010,0.325518,104.848386,3
720575940627385031,NO.FB.19,CX,ACH,PFNd,right,central,12,29,41,91,663,754,0.337047,112.600271,3
720575940627934449,PB.81,CX,unknown,PFNd,left,central,2,8,10,6,73,79,0.28243,0.241044,3
720575940628029634,NO.FB.33,CX,ACH,PFNd,left,central,13,24,37,85,635,720,0.329862,77.304048,3
720575940629699781,FB.326,CX,GLUT,FB2F_b,left,central,22,67,89,191,664,855,0.339304,2007.897089,0
720575940631049519,NO.FB.30,CX,ACH,PFNd,left,central,16,32,48,107,485,592,0.333169,90.31779,3
720575940632339682,NO.FB.10,CX,ACH,PFNd,right,central,20,44,64,227,1020,1247,0.350268,308.658003,3
720575940633515420,FB.333,CX,GLUT,FB2F_b,right,central,16,64,80,113,591,704,0.314898,1633.979339,0
720575940638060632,PB.FB.5,CX,ACH,PFNd,left,central,11,30,41,135,814,949,0.332568,173.143969,3
720575940645009699,NO.FB.15,CX,ACH,PFNd,right,central,13,33,46,159,945,1104,0.328685,78.621397,3
720575940634258131,FB.988,CX,unknown,FB5R,right,central,23,13,36,299,104,403,0.281332,194.259761,0
720575940621485552,FB.1253,CX,ACH,vDeltaL,left,central,12,7,19,99,77,176,0.274178,273.908129,3
720575940609214072,FB.818,CX,ACH,vDeltaD,right,central,22,18,40,238,235,473,0.272336,780.322212,2
720575940612316847,FB.858,CX,ACH,vDeltaD,left,central,24,23,47,233,286,519,0.27695,654.524189,2
720575940650338038,FB.797,CX,ACH,vDeltaD,right,central,25,23,48,214,262,476,0.273439,654.415649,2
720575940643915300,EB.122,CX,GABA,ER4d,right,central,6,7,13,7,8,15,0.236109,2231.209866,5
720575940622609299,EB.134,CX,GABA,ER4d,left,central,4,4,8,4,4,8,0.221942,135.22029,5
720575940627890072,EB.115,CX,GABA,ER4d,right,central,5,5,10,7,6,13,0.23393,609.176445,5
720575940620584497,FB.952,CX,GLUT,FB2K,right,central,12,10,22,91,133,224,0.328525,1921.991665,1
720575940633741613,FB.314,CX,GLUT,FB4F_a,right,central,40,55,95,308,815,1123,0.311033,3087.47933,3
720575940644047908,FB.483,CX,GLUT,FB4F_a,right,central,29,47,76,292,630,922,0.312567,2112.460889,3
720575940629907052,FB.1334,CX,GLUT,FB4Q_b,left,central,4,18,22,23,140,163,0.280437,13.600448,0
720575940620142196,NO.93,CX,ACH,PFNm,right,central,6,8,14,23,34,57,0.252397,237.31624,4
720575940607290633,NO.126,CX,ACH,PFNm,right,central,6,7,13,25,25,50,0.254297,322.087773,4
720575940629609167,NO.112,CX,ACH,PFNm,right,central,5,8,13,18,45,63,0.26111,226.579015,4
720575940635586851,NO.97,CX,ACH,PFNm,right,central,3,8,11,10,49,59,0.26636,391.487659,0
720575940629497462,NO.58,CX,ACH,PFNm,right,central,9,9,18,37,65,102,0.280476,317.993795,4
720575940619967727,FB.977,CX,unknown,vDeltaC,right,central,19,22,41,149,202,351,0.298791,1473.524177,2
720575940620478847,NO.FB.37,CX,ACH,PFNm,right,central,10,16,26,54,101,155,0.32557,1174.510639,4
720575940609558136,FB.677,CX,SER,FB2M,left,central,25,51,76,203,670,873,0.295653,3246.330438,0
720575940613839116,FB.981,CX,ACH,FC1D,right,central,17,18,35,122,146,268,0.293343,208.527975,1
720575940620027515,EB.5,CX,GLUT,ExR6,left,central,1,6,7,1,10,11,0.292496,32862.641596,3
720575940620571953,EB.6,CX,ACH,ExR4,left,central,2,5,7,2,7,9,0.228369,20917.323639,3
720575940660921985,EB.41,CX,ACH,EPG,right,central,2,1,3,6,1,7,0.234661,79.213056,1
720575940626692039,NO.41,CX,ACH,PFNv,right,central,6,17,23,22,323,345,0.330561,2377.127022,3
720575940611475097,FB.1211,CX,unknown,vDeltaA_b,right,central,6,11,17,65,92,157,0.279317,421.049122,4
720575940654122657,FB.1215,CX,ACH,vDeltaM,left,central,6,6,12,69,46,115,0.259639,12.158437,3
720575940626166012,FB.1322,CX,ACH,vDeltaK,left,central,12,7,19,106,72,178,0.27612,330.798747,3
720575940629846636,FB.1193,CX,ACH,vDeltaK,left,central,16,9,25,137,110,247,0.291991,553.062519,3
720575940640698064,FB.996,CX,ACH,vDeltaK,left,central,22,11,33,208,105,313,0.298791,2268.750288,3
720575940605380274,FB.1185,CX,ACH,vDeltaA_a,right,central,11,8,19,78,82,160,0.261077,703.340057,4
720575940630427340,FB.1059,CX,ACH,vDeltaA_a,left,central,21,14,35,142,96,238,0.269763,6153.513223,4
720575940614735558,NO.231,CX,unknown,PFNp,left,central,2,2,4,9,12,21,0.276233,5.703138,4
720575940610694067,FB.1293,CX,ACH,vDeltaA_a,left,central,5,7,12,31,97,128,0.259872,1492.977079,4
720575940612824239,FB.1265,CX,ACH,vDeltaA_a,right,central,6,10,16,49,132,181,0.291277,413.007177,4
720575940615706966,FB.646,CX,GLUT,FB1A,right,central,15,24,39,128,189,317,0.328738,1762.83877,4
720575940618875886,FB.1207,CX,ACH,vDeltaA_b,left,central,6,16,22,64,145,209,0.294622,1069.552672,4
720575940619972446,FB.1286,CX,ACH,vDeltaA_a,left,central,7,13,20,43,146,189,0.291319,2828.83234,4
720575940621231459,FB.849,CX,ACH,vDeltaC,left,central,20,21,41,159,227,386,0.27597,1387.301796,2
720575940621581526,FB.1337,CX,unknown,vDeltaA_b,right,central,5,8,13,41,83,124,0.279548,156.862733,4
720575940622908660,FB.1064,CX,ACH,vDeltaB,left,central,15,18,33,101,173,274,0.289076,460.142881,4
720575940630792275,FB.1189,CX,ACH,vDeltaA_a,right,central,11,9,20,89,124,213,0.290526,2887.28532,4
720575940611376882,FB.1014,CX,ACH,vDeltaK,left,central,22,14,36,255,123,378,0.288993,982.045338,3
720575940623088565,FB.1102,CX,ACH,vDeltaK,right,central,19,8,27,178,81,259,0.282942,1418.51068,3
720575940630504991,FB.1095,CX,ACH,vDeltaL,left,central,19,6,25,174,64,238,0.277709,548.294161,3
720575940637783971,FB.1088,CX,ACH,vDeltaJ,right,central,16,14,30,155,102,257,0.299144,898.963794,0
720575940625925892,FB.1243,CX,ACH,vDeltaL,left,central,9,7,16,89,76,165,0.267273,125.722808,3
720575940617337413,FB.1179,CX,ACH,vDeltaK,right,central,14,9,23,152,104,256,0.281841,377.032419,3
720575940620494708,FB.1106,CX,GLUT,FB2K,left,central,13,13,26,82,161,243,0.326094,816.874706,0
720575940626827024,EB.290,CX,GABA,ER3d,right,central,5,1,6,67,1,68,0.268477,786.535505,4
720575940625630993,FB.1132,CX,GLUT,FB9C,right,central,8,14,22,76,136,212,0.278205,1959.501808,4
720575940612892306,FB.1264,CX,GLUT,FB9B,left,central,8,9,17,63,108,171,0.272923,144.508243,4
720575940615102127,FB.1269,CX,GLUT,FB9B,left,central,6,7,13,48,63,111,0.272263,60.057419,4
720575940625952584,FB.1170,CX,GLUT,FB9B,right,central,8,9,17,64,130,194,0.276988,233.09646,4
720575940628805327,FB.1239,CX,GLUT,FB9B,left,central,5,8,13,28,102,130,0.260439,5715.629533,4
720575940633227055,FB.1323,CX,GLUT,FB9C,right,central,2,9,11,9,57,66,0.274959,3.80352,4
720575940627826448,FB.1241,CX,ACH,vDeltaM,left,central,6,7,13,79,74,153,0.247921,17.747635,3
720575940643702551,NO.55,CX,ACH,PFNv,right,central,5,13,18,20,262,282,0.323854,97.444758,3
720575940622681889,AVLP.ME.4,unknown,ACH,cM11,left,visual_centrifugal,5,16,21,34,143,177,0.317115,61.614506,3
720575940612310824,NO.FB.137,CX,unknown,PFNp,left,central,1,1,2,3,5,8,0.234661,3.447857,0
720575940604067761,FB.632,CX,ACH,FC3,right,central,25,29,54,181,290,471,0.316077,2709.743497,1
720575940614336106,FB.629,CX,ACH,FC3,left,central,28,24,52,237,224,461,0.319666,3408.936601,1
720575940615133755,FB.942,CX,ACH,FC1A,right,central,16,23,39,201,185,386,0.326883,858.103648,1
720575940615985449,FB.855,CX,ACH,FC1D,right,central,17,23,40,134,203,337,0.294152,208.58102,1
720575940616826409,FB.853,CX,ACH,FC3,right,central,21,22,43,184,187,371,0.314996,1384.088058,1
720575940616829481,FB.644,CX,ACH,FC1A,right,central,18,31,49,189,282,471,0.304126,998.255701,1
720575940617736827,FB.890,CX,ACH,FC1D,right,central,11,20,31,125,233,358,0.286704,64.238987,1
720575940620147067,FB.959,CX,ACH,FC1D,left,central,10,20,30,103,186,289,0.295438,206.754334,1
720575940620831308,FB.921,CX,ACH,FC1A,left,central,19,24,43,181,181,362,0.312519,452.670614,1
720575940625604098,FB.1048,CX,GLUT,FB2C,left,central,11,29,40,63,199,262,0.347208,1015.462168,0
720575940626063944,FB.721,CX,ACH,FC1A,left,central,16,35,51,229,280,509,0.316966,1294.891458,1
720575940626819088,FB.805,CX,ACH,FC1A,right,central,14,30,44,177,263,440,0.311894,655.308846,1
720575940627426069,FB.737,CX,ACH,FC1A,right,central,20,35,55,253,289,542,0.326883,1127.730104,1
720575940627543171,FB.958,CX,ACH,FC1D,left,central,15,18,33,167,164,331,0.292033,154.161526,1
720575940627618801,FB.985,CX,ACH,FC1A,right,central,12,26,38,137,212,349,0.305916,173.756917,1
720575940627831657,FB.720,CX,ACH,FC3,right,central,17,22,39,171,183,354,0.317363,1168.881758,1
720575940628707858,FB.932,CX,ACH,FC1D,right,central,13,22,35,125,187,312,0.293896,110.078092,1
720575940628797512,FB.850,CX,ACH,FC1A,right,central,17,26,43,184,246,430,0.310034,1328.913078,1
720575940630836807,FB.822,CX,ACH,FC1A,right,central,19,29,48,227,239,466,0.308383,418.894131,1
720575940630993581,FB.966,CX,ACH,FC1A,right,central,17,12,29,114,121,235,0.309182,3175.387032,1
720575940631080552,FB.821,CX,ACH,FC1A,right,central,14,25,39,161,220,381,0.308759,514.134201,1
720575940633791571,FB.740,CX,ACH,FC1A,left,central,19,30,49,246,239,485,0.311415,1258.447533,1
720575940633913239,FB.1019,CX,ACH,FC1D,right,central,15,13,28,109,113,222,0.291865,101.186995,1
720575940636212964,FB.666,CX,ACH,FC3,right,central,30,30,60,291,246,537,0.319968,2981.058553,1
720575940638252672,FB.697,CX,ACH,FC1A,left,central,17,35,52,194,274,468,0.310318,1419.87475,1
720575940643638807,FB.860,CX,ACH,FC1D,left,central,16,23,39,137,260,397,0.293896,322.859585,1
720575940618733377,AOTU.FB.11,TuBu,ACH,TuBu03,right,central,4,10,14,15,237,252,0.253217,88.096355,4
720575940624469444,AOTU.FB.1,unknown,unknown,AOTU046,right,central,28,56,84,206,480,686,0.295008,46209.177326,4
720575940627433288,LAL.FB.6,CX,GLUT,FB5V,right,central,1,42,43,5,511,516,0.324268,18.288109,3
720575940623256757,CRE.FB.7,CX,GLUT,FB5V,right,central,17,62,79,120,616,736,0.320069,1002.150928,3
720575940611718885,FB.519,CX,GLUT,FB5M,right,central,15,43,58,218,544,762,0.31108,473.281219,3
720575940632646189,CRE.FB.20,CX,GLUT,FB5V,left,central,8,52,60,47,370,417,0.311894,717.461692,3
720575940619503445,NO.14,CX,ACH,PFNa,right,central,1,34,35,1,328,329,0.312905,64.930148,1
720575940621587396,FB.516,CX,ACH,FC3,right,central,23,41,64,187,423,610,0.320525,1986.851345,1
720575940613441442,NO.24,CX,ACH,PFNa,right,central,2,18,20,3,168,171,0.278587,4122.365352,1
720575940616855074,NO.59,CX,ACH,PFNa,right,central,2,11,13,4,84,88,0.295697,2058.798343,1
720575940626660358,FB.525,CX,ACH,FC3,left,central,29,36,65,202,331,533,0.334158,4044.83373,1
720575940610623402,FB.1086,CX,ACH,vDeltaK,left,central,13,10,23,115,120,235,0.280515,396.01763,3
720575940633738903,FB.1424,CX,ACH,FS4A,right,central,3,1,4,22,5,27,0.242464,77.889036,4
720575940621496956,NO.99,CX,ACH,PFNm,right,central,9,14,23,63,101,164,0.278167,1086.259236,4
720575940638017862,NO.52,CX,ACH,PFNm,right,central,9,10,19,56,67,123,0.26752,362.274602,4
720575940642071968,NO.135,CX,ACH,PFNm,right,central,8,11,19,45,71,116,0.30092,902.760573,4
720575940646796932,SLP.142,unknown,ACH,SLP355,right,central,2,15,17,11,162,173,0.32794,2273.135472,4
720575940607613707,FB.511,CX,GLUT,FB6Y,left,central,13,53,66,90,576,666,0.290152,181.647798,2
