Source,Target,Type,Weight
720575940631863583,720575940638114357,Directed,8
720575940631863583,720575940638328765,Directed,41
720575940631863583,720575940638901875,Directed,6
720575940631863583,720575940640228661,Directed,9
720575940631863583,720575940644706083,Directed,6
720575940631863583,720575940651284726,Directed,44
720575940621132065,720575940620443764,Directed,5
720575940621132065,720575940621768385,Directed,6
720575940621132065,720575940622870666,Directed,9
720575940621132065,720575940627159498,Directed,6
720575940624163109,720575940604709920,Directed,9
720575940624163109,720575940612734066,Directed,7
720575940624163109,720575940613497490,Directed,3
720575940624163109,720575940620649292,Directed,1
720575940624163109,720575940621255011,Directed,5
720575940624163109,720575940627943966,Directed,5
720575940624163109,720575940630984749,Directed,3
720575940624163109,720575940638494416,Directed,2
720575940624163109,720575940647872889,Directed,1
720575940624163109,720575940650870774,Directed,6
720575940615250235,720575940610919778,Directed,6
720575940615250235,720575940616410171,Directed,32
720575940615250235,720575940617387732,Directed,5
720575940615250235,720575940621050228,Directed,6
720575940615250235,720575940625556611,Directed,10
720575940615250235,720575940627269562,Directed,8
720575940615250235,720575940632934355,Directed,13
720575940615250235,720575940633437176,Directed,9
720575940628078908,720575940607246549,Directed,59
720575940628078908,720575940615101747,Directed,6
720575940628078908,720575940624356234,Directed,29
720575940628078908,720575940639278399,Directed,21
720575940616511813,720575940603676844,Directed,11
720575940616511813,720575940608745006,Directed,5
720575940616511813,720575940610219715,Directed,6
720575940616511813,720575940611006170,Directed,6
720575940616511813,720575940612131025,Directed,6
720575940616511813,720575940612248743,Directed,5
720575940616511813,720575940612760994,Directed,8
720575940616511813,720575940613550495,Directed,35
720575940616511813,720575940616027037,Directed,5
720575940616511813,720575940616040148,Directed,5
720575940616511813,720575940616324386,Directed,9
720575940616511813,720575940618970606,Directed,6
720575940616511813,720575940619574181,Directed,10
720575940616511813,720575940619673222,Directed,10
720575940616511813,720575940620327412,Directed,12
720575940616511813,720575940620350332,Directed,5
720575940616511813,720575940621019674,Directed,40
720575940616511813,720575940621132253,Directed,5
720575940616511813,720575940622815123,Directed,7
720575940616511813,720575940623242168,Directed,37
720575940616511813,720575940623392949,Directed,8
720575940616511813,720575940623861479,Directed,20
720575940616511813,720575940624093884,Directed,5
720575940616511813,720575940624136489,Directed,8
720575940616511813,720575940624381966,Directed,26
720575940616511813,720575940625902823,Directed,6
720575940616511813,720575940625962152,Directed,6
720575940616511813,720575940626090782,Directed,8
720575940616511813,720575940626302982,Directed,7
720575940616511813,720575940626343305,Directed,21
720575940616511813,720575940626605211,Directed,5
720575940616511813,720575940627033875,Directed,7
720575940616511813,720575940627241402,Directed,38
720575940616511813,720575940627675121,Directed,35
720575940616511813,720575940628014441,Directed,9
720575940616511813,720575940628168458,Directed,34
720575940616511813,720575940628576250,Directed,5
720575940616511813,720575940628621563,Directed,20
720575940616511813,720575940628809687,Directed,10
720575940616511813,720575940630007237,Directed,8
720575940616511813,720575940630021115,Directed,5
720575940616511813,720575940630671953,Directed,20
720575940616511813,720575940632735584,Directed,7
720575940616511813,720575940634419051,Directed,26
720575940616511813,720575940635640974,Directed,14
720575940616511813,720575940635969758,Directed,5
720575940616511813,720575940636345707,Directed,20
720575940616511813,720575940637242421,Directed,17
720575940616511813,720575940637303415,Directed,32
720575940616511813,720575940638888819,Directed,5
720575940616511813,720575940642476448,Directed,7
720575940616511813,720575940653346550,Directed,6
720575940623540557,720575940604451505,Directed,19
720575940623540557,720575940605583136,Directed,17
720575940623540557,720575940609604875,Directed,6
720575940623540557,720575940614442090,Directed,6
720575940623540557,720575940615612066,Directed,6
720575940623540557,720575940616097093,Directed,12
720575940623540557,720575940616813858,Directed,9
720575940623540557,720575940617241019,Directed,6
720575940623540557,720575940617244347,Directed,11
720575940623540557,720575940617501533,Directed,26
720575940623540557,720575940618133371,Directed,7
720575940623540557,720575940618308987,Directed,4
720575940623540557,720575940618792942,Directed,10
720575940623540557,720575940619683311,Directed,29
720575940623540557,720575940619913221,Directed,31
720575940623540557,720575940621595888,Directed,16
720575940623540557,720575940622406260,Directed,7
720575940623540557,720575940623260201,Directed,13
720575940623540557,720575940625787536,Directed,21
720575940623540557,720575940625796133,Directed,5
720575940623540557,720575940630256402,Directed,9
720575940623540557,720575940630976568,Directed,29
720575940623540557,720575940633442468,Directed,8
720575940623540557,720575940634280288,Directed,25
720575940623540557,720575940634647732,Directed,8
720575940623540557,720575940638328765,Directed,9
720575940630815059,720575940603676844,Directed,9
720575940630815059,720575940625962152,Directed,5
720575940630815059,720575940631619384,Directed,5
720575940630815059,720575940632735584,Directed,8
720575940630815059,720575940634419051,Directed,5
720575940630815059,720575940635223152,Directed,5
720575940630815059,720575940635640974,Directed,6
720575940630815059,720575940638709632,Directed,8
720575940638663000,720575940608207317,Directed,5
720575940638663000,720575940609370466,Directed,20
720575940638663000,720575940610409957,Directed,5
720575940638663000,720575940614026449,Directed,4
720575940638663000,720575940615193138,Directed,5
720575940638663000,720575940615650009,Directed,8
720575940638663000,720575940619271344,Directed,8
720575940638663000,720575940622345933,Directed,13
720575940638663000,720575940623044327,Directed,5
720575940638663000,720575940623310780,Directed,8
720575940638663000,720575940626102790,Directed,15
720575940638663000,720575940628523819,Directed,6
720575940638663000,720575940628705271,Directed,3
720575940638663000,720575940628708624,Directed,14
720575940638663000,720575940631725011,Directed,6
720575940638663000,720575940638070505,Directed,14
720575940638663000,720575940639935963,Directed,3
720575940638663000,720575940643567652,Directed,3
720575940634534255,720575940602747360,Directed,6
720575940634534255,720575940609375580,Directed,12
720575940634534255,720575940609777476,Directed,8
720575940634534255,720575940611606830,Directed,8
720575940634534255,720575940616097093,Directed,14
720575940634534255,720575940618374558,Directed,8
720575940634534255,720575940619544779,Directed,10
720575940634534255,720575940620760429,Directed,11
720575940634534255,720575940621176564,Directed,7
720575940634534255,720575940625146109,Directed,9
720575940634534255,720575940625455247,Directed,7
720575940634534255,720575940626973821,Directed,18
720575940634534255,720575940627557909,Directed,6
720575940634534255,720575940627786270,Directed,2
720575940634534255,720575940628793982,Directed,5
720575940634534255,720575940629076473,Directed,5
720575940634534255,720575940631572305,Directed,7
720575940634534255,720575940634145436,Directed,5
720575940639400307,720575940611376882,Directed,5
720575940639400307,720575940617387732,Directed,7
720575940639400307,720575940619237985,Directed,37
720575940639400307,720575940621595888,Directed,5
720575940639400307,720575940630444625,Directed,7
720575940639400307,720575940631449411,Directed,11
720575940639400307,720575940639404416,Directed,11
720575940621050228,720575940604451505,Directed,5
720575940621050228,720575940604612832,Directed,28
720575940621050228,720575940605480806,Directed,5
720575940621050228,720575940608208835,Directed,24
720575940621050228,720575940609604875,Directed,16
720575940621050228,720575940609663442,Directed,11
720575940621050228,720575940610477425,Directed,5
720575940621050228,720575940611181518,Directed,10
720575940621050228,720575940612925078,Directed,5
720575940621050228,720575940614442090,Directed,10
720575940621050228,720575940615326779,Directed,15
720575940621050228,720575940615463825,Directed,7
720575940621050228,720575940616410171,Directed,37
720575940621050228,720575940616813858,Directed,7
720575940621050228,720575940616956673,Directed,5
720575940621050228,720575940616968733,Directed,17
720575940621050228,720575940617225565,Directed,9
720575940621050228,720575940617797169,Directed,8
720575940621050228,720575940618133371,Directed,10
720575940621050228,720575940618746491,Directed,15
720575940621050228,720575940619683311,Directed,16
720575940621050228,720575940619913221,Directed,21
720575940621050228,720575940619935152,Directed,14
720575940621050228,720575940620014203,Directed,17
720575940621050228,720575940620014356,Directed,8
720575940621050228,720575940620028795,Directed,21
720575940621050228,720575940620156795,Directed,20
720575940621050228,720575940620841310,Directed,23
720575940621050228,720575940621515391,Directed,29
720575940621050228,720575940621709388,Directed,16
720575940621050228,720575940622156148,Directed,21
720575940621050228,720575940622334699,Directed,8
720575940621050228,720575940622406260,Directed,18
